,Venue,Venue Latitude,Venue Longitude,Venue Category
3501,Toscane,52.38413214168513,4.884766966634076,Pizza Place
3512,Croissanterie Friends,52.37403826980931,4.875116469007521,Coffee Shop
3514,Fuoco Vivo,52.37166363906874,4.873550157209708,Italian Restaurant
3518,Wilde Westen Marnixstraat,52.371554,4.875847,Pizza Place
3523,Coffee & Juices,52.374776360118574,4.872654329505546,Coffee Shop
3525,Chez Lorraine,52.37250921602004,4.88072857260704,Coffee Shop
3528,Maloe Melo,52.3699814853132,4.877566655047744,Bar
3532,Monks Coffee Roasters,52.371176346080155,4.870409989153434,Coffee Shop
3534,Café Chris,52.37422411587716,4.881570166341709,Bar
3535,De Nieuwe Lelie,52.3752936494885,4.880842584911227,Bar
3537,Kessens,52.373800316876,4.881990847017862,Café
3543,Salvatorica,52.37689707294756,4.878790678702957,Italian Restaurant
3545,Prinsengrachtconcert,52.37310967669519,4.8828663930308736,Music Venue
3554,Pazzi Italian Slow Food,52.36929558897549,4.880814409211811,Pizza Place
3556,Chez Lorraine,52.37250921602004,4.88072857260704,Coffee Shop
3557,Maloe Melo,52.3699814853132,4.877566655047744,Bar
3564,Venus & Adonis,52.371056,4.882462,Restaurant
3572,Divan,52.370078887604556,4.882055481076646,Restaurant
3577,Koffiespot,52.36954583295532,4.880595109329351,Coffee Shop
3580,Wilde Westen Marnixstraat,52.371554,4.875847,Pizza Place
3583,Restaurant Bussia,52.372451527867824,4.883458935500633,Italian Restaurant
3584,Pause,52.372792362711856,4.883682725966019,Café
3587,Kessens,52.373800316876,4.881990847017862,Café
3593,Prinsengrachtconcert,52.37310967669519,4.8828663930308736,Music Venue
3595,Jansz.,52.3724273381293,4.884262382984161,French Restaurant
3597,Restaurant Vinkeles,52.369239553552404,4.8836822547790915,French Restaurant
3598,Brasserie OCCO,52.369216109074344,4.883679327301539,Restaurant
3600,Café Chris,52.37422411587716,4.881570166341709,Bar
3606,Screaming Beans,52.368899,4.883828,Coffee Shop
3612,Fuoco Vivo,52.37166363906874,4.873550157209708,Italian Restaurant
3615,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
3621,Croissanterie Friends,52.37403826980931,4.875116469007521,Coffee Shop
3625,Café Het Molenpad,52.367193,4.882707,Bar
3626,Coffee Company,52.37037298196502,4.884050056150628,Coffee Shop
3630,Kaldi,52.370193,4.886516,Café
3637,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
3640,Pazzi Italian Slow Food,52.36929558897549,4.880814409211811,Pizza Place
3641,Eetcafé Festina Lente,52.368679,4.881404,Bar
3642,Bar Parry,52.368954,4.881132,Bar
3644,Café Pieper,52.36625165228969,4.882585893869899,Bar
3645,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
3646,Melkweg,52.364747,4.881251,Music Venue
3647,Café Het Molenpad,52.367193,4.882707,Bar
3655,Pastini Trattoria,52.366612,4.884615,Italian Restaurant
3658,Balthazar's Keuken,52.369387803392534,4.879847054427781,French Restaurant
3659,Café Eijlders,52.36487831482043,4.882379661391994,Bar
3660,Bar Weber,52.365036792819964,4.8803952269458,Bar
3667,Screaming Beans,52.368899,4.883828,Coffee Shop
3673,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
3674,De Italiaan,52.365612,4.876365,Italian Restaurant
3676,Burgermeester,52.369047123414596,4.878862600897155,Burger Joint
3679,Brasserie OCCO,52.369216109074344,4.883679327301539,Restaurant
3680,Restaurant Vinkeles,52.369239553552404,4.8836822547790915,French Restaurant
3681,Cafe George,52.36590470588934,4.881755971705955,Café
3685,Koffiespot,52.36954583295532,4.880595109329351,Coffee Shop
3691,Maloe Melo,52.3699814853132,4.877566655047744,Bar
3699,l'Affiche,52.366572,4.874748,Bar
3705,Café de Koe,52.36574772290008,4.880012856791613,Café
3706,Melkweg Café,52.36463133133176,4.880826673799963,Bar
3707,Divan,52.370078887604556,4.882055481076646,Restaurant
3712,Cibo & Vino,52.36921459263361,4.87947886673753,Italian Restaurant
3722,Lux,52.3648464805322,4.880582296016381,Bar
3737,Maloe Melo,52.3699814853132,4.877566655047744,Bar
3745,Wilde Westen Marnixstraat,52.371554,4.875847,Pizza Place
3746,Fuoco Vivo,52.37166363906874,4.873550157209708,Italian Restaurant
3750,Pazzi Italian Slow Food,52.36929558897549,4.880814409211811,Pizza Place
3756,Chez Lorraine,52.37250921602004,4.88072857260704,Coffee Shop
3760,Koffiespot,52.36954583295532,4.880595109329351,Coffee Shop
3763,Monks Coffee Roasters,52.371176346080155,4.870409989153434,Coffee Shop
3766,l'Affiche,52.366572,4.874748,Bar
3771,Croissanterie Friends,52.37403826980931,4.875116469007521,Coffee Shop
3773,nNea Pizza,52.3694336,4.8704007,Pizza Place
3778,Venus & Adonis,52.371056,4.882462,Restaurant
3780,Divan,52.370078887604556,4.882055481076646,Restaurant
3783,Berry,52.368600997021595,4.870079613506345,Coffee Shop
3791,Zest,52.366654112959935,4.872536453866188,Restaurant
3800,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
3801,De Italiaan,52.365612,4.876365,Italian Restaurant
3802,l'Affiche,52.366572,4.874748,Bar
3806,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
3808,Pazzi Italian Slow Food,52.36929558897549,4.880814409211811,Pizza Place
3809,Melkweg,52.364747,4.881251,Music Venue
3810,Eetcafé Festina Lente,52.368679,4.881404,Bar
3815,Café Pieper,52.36625165228969,4.882585893869899,Bar
3816,Bar Weber,52.365036792819964,4.8803952269458,Bar
3818,Bar Parry,52.368954,4.881132,Bar
3822,Café Het Molenpad,52.367193,4.882707,Bar
3825,Burgermeester,52.369047123414596,4.878862600897155,Burger Joint
3826,Balthazar's Keuken,52.369387803392534,4.879847054427781,French Restaurant
3830,Maloe Melo,52.3699814853132,4.877566655047744,Bar
3831,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
3835,Café Eijlders,52.36487831482043,4.882379661391994,Bar
3836,Cafe George,52.36590470588934,4.881755971705955,Café
3850,Café de Koe,52.36574772290008,4.880012856791613,Café
3851,Koffiespot,52.36954583295532,4.880595109329351,Coffee Shop
3854,Melkweg Café,52.36463133133176,4.880826673799963,Bar
3858,Cibo & Vino,52.36921459263361,4.87947886673753,Italian Restaurant
3860,Pastini Trattoria,52.366612,4.884615,Italian Restaurant
3866,Lux,52.3648464805322,4.880582296016381,Bar
3868,Zest,52.366654112959935,4.872536453866188,Restaurant
3877,Screaming Beans,52.368899,4.883828,Coffee Shop
3883,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
3884,Brasserie OCCO,52.369216109074344,4.883679327301539,Restaurant
3885,Restaurant Vinkeles,52.369239553552404,4.8836822547790915,French Restaurant
3890,Divan,52.370078887604556,4.882055481076646,Restaurant
3895,De Zottekop,52.366197103204016,4.880732429997167,Café
3896,La Festa,52.36991118013545,4.880365226785609,Italian Restaurant
3899,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
3902,Melkweg,52.364747,4.881251,Music Venue
3914,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
3916,Bar Weber,52.365036792819964,4.8803952269458,Bar
3917,Café Het Molenpad,52.367193,4.882707,Bar
3920,Paradiso,52.36217319923613,4.883874534430329,Music Venue
3925,Melkweg Café,52.36463133133176,4.880826673799963,Bar
3926,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
3927,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
3929,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
3933,Lux,52.3648464805322,4.880582296016381,Bar
3938,Café de Koe,52.36574772290008,4.880012856791613,Café
3941,Eetcafé Festina Lente,52.368679,4.881404,Bar
3942,De Italiaan,52.365612,4.876365,Italian Restaurant
3946,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
3947,Pazzi Italian Slow Food,52.36929558897549,4.880814409211811,Pizza Place
3955,Beulings,52.36803114505354,4.887702860702847,French Restaurant
3956,Bar Parry,52.368954,4.881132,Bar
3959,Screaming Beans,52.368899,4.883828,Coffee Shop
3966,De Zottekop,52.366197103204016,4.880732429997167,Café
3967,Brasserie OCCO,52.369216109074344,4.883679327301539,Restaurant
3968,Restaurant Vinkeles,52.369239553552404,4.8836822547790915,French Restaurant
3971,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
3979,Burgermeester,52.369047123414596,4.878862600897155,Burger Joint
3982,Muziekpakhuis Amsterdam,52.364084385185635,4.876315562468902,Music Venue
3983,Cibo & Vino,52.36921459263361,4.87947886673753,Italian Restaurant
3987,De Ebeling,52.36316691196683,4.876623255240144,Bar
3995,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
3997,Melkweg,52.364747,4.881251,Music Venue
4001,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
4006,Paradiso,52.36217319923613,4.883874534430329,Music Venue
4009,Bar Weber,52.365036792819964,4.8803952269458,Bar
4014,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
4016,Melkweg Café,52.36463133133176,4.880826673799963,Bar
4019,De Italiaan,52.365612,4.876365,Italian Restaurant
4022,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4030,Lux,52.3648464805322,4.880582296016381,Bar
4034,Café Het Molenpad,52.367193,4.882707,Bar
4036,Café de Koe,52.36574772290008,4.880012856791613,Café
4041,Koffie Academie,52.362548251671626,4.874659680221923,Café
4045,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
4046,l'Affiche,52.366572,4.874748,Bar
4054,Eetcafé Festina Lente,52.368679,4.881404,Bar
4055,De Zottekop,52.366197103204016,4.880732429997167,Café
4057,Muziekpakhuis Amsterdam,52.364084385185635,4.876315562468902,Music Venue
4060,Starbucks,52.362950965305174,4.87581528527778,Coffee Shop
4062,De Ebeling,52.36316691196683,4.876623255240144,Bar
4067,Café Georgette,52.36005634160384,4.880068731442889,Restaurant
4069,Pastis,52.364934149674596,4.87396300270025,French Restaurant
4077,Café Zouk,52.36384967043585,4.874601381504182,Bar
4080,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4081,Paradiso,52.36217319923613,4.883874534430329,Music Venue
4090,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4098,Back to Black,52.36102,4.888569,Coffee Shop
4100,Melkweg,52.364747,4.881251,Music Venue
4102,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4106,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4110,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4112,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
4116,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
4119,Bar Weber,52.365036792819964,4.8803952269458,Bar
4120,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4121,Melkweg Café,52.36463133133176,4.880826673799963,Bar
4125,Al Bacaro,52.36331756498229,4.892117290194552,Italian Restaurant
4128,Café Het Molenpad,52.367193,4.882707,Bar
4129,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
4133,Lux,52.3648464805322,4.880582296016381,Bar
4139,Café de Koe,52.36574772290008,4.880012856791613,Café
4142,De Zottekop,52.366197103204016,4.880732429997167,Café
4146,Paradiso,52.36217319923613,4.883874534430329,Music Venue
4156,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4159,Back to Black,52.36102,4.888569,Coffee Shop
4162,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4163,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4166,Melkweg,52.364747,4.881251,Music Venue
4167,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4182,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
4186,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4189,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
4190,Melkweg Café,52.36463133133176,4.880826673799963,Bar
4191,Bar Weber,52.365036792819964,4.8803952269458,Bar
4194,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4196,Café Georgette,52.36005634160384,4.880068731442889,Restaurant
4199,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
4204,Lux,52.3648464805322,4.880582296016381,Bar
4212,Nespresso Boutique,52.359804,4.878529999999955,Coffee Shop
4214,Café de Koe,52.36574772290008,4.880012856791613,Café
4220,De Zottekop,52.366197103204016,4.880732429997167,Café
4225,Back to Black,52.36102,4.888569,Coffee Shop
4226,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4227,Café Brecht,52.35960862527407,4.890242541640259,Bar
4231,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
4232,Al Bacaro,52.36331756498229,4.892117290194552,Italian Restaurant
4234,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4250,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
4253,Le Bouchon Du Centre,52.360416507644125,4.896560133224674,French Restaurant
4256,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4260,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4265,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4274,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4277,Locals,52.357547426408644,4.8889514765320525,Café
4282,Café Kale,52.359442983926535,4.897661813924807,Bar
4285,Café Brecht,52.35960862527407,4.890242541640259,Bar
4288,Back to Black,52.36102,4.888569,Coffee Shop
4289,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4295,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
4297,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
4317,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4320,Al Bacaro,52.36331756498229,4.892117290194552,Italian Restaurant
4322,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4324,Le Bouchon Du Centre,52.360416507644125,4.896560133224674,French Restaurant
4329,Locals,52.357547426408644,4.8889514765320525,Café
4335,Bar Mash,52.3560331111506,4.892803027620247,Bar
4348,SenT,52.35574438179687,4.888940644804844,French Restaurant
4350,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
4351,Graphite Amsterdam,52.35877617202892,4.89790678024292,Restaurant
4352,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
4355,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4360,De Kleine Parade,52.35614645322975,4.893778678971688,Café
4362,Café Kale,52.359442983926535,4.897661813924807,Bar
4365,Café De Groene Vlinder,52.35546848262224,4.893041195495206,Café
4366,Starbucks,52.35543240018347,4.890478608846849,Coffee Shop
4371,Bistrot des Alpes,52.36200040873267,4.901349861506372,French Restaurant
4377,Concerto Koffie,52.363550563424496,4.898333323591376,Coffee Shop
4382,Café van Leeuwen,52.36395761440043,4.898286701374278,Bar
4390,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
4391,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4393,bij paul,52.357767,4.901996,Coffee Shop
4397,Café De Magere Brug,52.36369251580663,4.903055179366866,Bar
4398,Guts and Glory,52.36572785712078,4.897594483496152,Restaurant
4403,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4409,Bistrot des Alpes,52.36200040873267,4.901349861506372,French Restaurant
4410,bij paul,52.357767,4.901996,Coffee Shop
4414,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
4417,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4431,Concerto Koffie,52.363550563424496,4.898333323591376,Coffee Shop
4433,Little Collins,52.35584250396916,4.897892648357578,Restaurant
4434,Impero Romano,52.35678596829745,4.904640002755308,Italian Restaurant
4435,Arles,52.35628677437768,4.89811517489653,French Restaurant
4440,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4441,Geflipt,52.357004,4.899704,Burger Joint
4442,De Ysbreeker,52.35747402372425,4.906681701164431,Restaurant
4444,Café van Leeuwen,52.36395761440043,4.898286701374278,Bar
4447,Café De Magere Brug,52.36369251580663,4.903055179366866,Bar
4454,Aguada,52.363663996415774,4.910771889644229,Restaurant
4459,Living Kitchen,52.36382,4.906788,Restaurant
4462,De Pizzabakkers,52.365446741247425,4.910993391874042,Pizza Place
4465,CREA Café,52.36342522902672,4.913119736583699,Bar
4467,Café Eik en Linde,52.366535,4.9109406,Bar
4471,Café De Magere Brug,52.36369251580663,4.903055179366866,Bar
4473,Bistrot des Alpes,52.36200040873267,4.901349861506372,French Restaurant
4476,Café Restaurant De Plantage,52.366789840870375,4.912400239371879,Restaurant
4478,Eerlijk - Coffee.Cuisine.Coaching,52.36403343748908,4.906366837363796,Café
4483,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4485,Oscar's Restaurant,52.36242272559464,4.904087820636096,Restaurant
4493,Coffee & Bites,52.36618674721604,4.912649940607305,Coffee Shop
4497,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4498,Neva,52.365479769492694,4.903327352487139,Café
4503,Charley's,52.363781,4.904229,Coffee Shop
4504,Burgermeester,52.36682656103072,4.912215544101274,Burger Joint
4505,Coffee Company,52.36552864046738,4.910818704934203,Coffee Shop
4507,Grand Café Carré,52.36081659523767,4.904116729394491,Restaurant
4508,Borrl Kitchen,52.36688168546989,4.912384115462717,Restaurant
4510,Cafe Smit & Voogt,52.367286358980614,4.90946872823729,Bar
4511,Café Waterlooplein 77,52.36843063657628,4.9062148263079015,Café
4512,la roma,52.36620594567039,4.911556469892711,Pizza Place
4516,Café Koosje,52.3665257935973,4.911678308070091,Bar
4517,De Orangerie,52.36695,4.907271,Café
4523,Palorma,52.36613489011242,4.911529189571138,Italian Restaurant
4526,Café Krater,52.36375011460672,4.910996751087088,Café
4527,Café De Roeter,52.36225205600445,4.911037769420658,Bar
4528,Torino,52.36362678373394,4.91074935205395,Pizza Place
4532,Café Noir,52.361645021840495,4.907890438181479,Café
4541,Aguada,52.363663996415774,4.910771889644229,Restaurant
4542,CREA Café,52.36342522902672,4.913119736583699,Bar
4550,Café Fest,52.35955821191229,4.909901264594804,Café
4555,Restaurant Oost,52.359247308175604,4.914358435980844,Italian Restaurant
4557,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4558,Roost Koffie,52.358201,4.913245,Coffee Shop
4559,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
4562,Living Kitchen,52.36382,4.906788,Restaurant
4565,De Pizzabakkers,52.365446741247425,4.910993391874042,Pizza Place
4571,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4574,Mangiassai,52.35730594550904,4.909443922353648,Italian Restaurant
4575,Oscar's Restaurant,52.36242272559464,4.904087820636096,Restaurant
4578,Eerlijk - Coffee.Cuisine.Coaching,52.36403343748908,4.906366837363796,Café
4580,Grand Café Carré,52.36081659523767,4.904116729394491,Restaurant
4581,Charley's,52.363781,4.904229,Coffee Shop
4585,Roest,52.37212474525934,4.926264292223999,Music Venue
4589,Maccheroni,52.369853946395075,4.91854542135713,Italian Restaurant
4592,Eetcafé De Zwijger,52.376576620107244,4.92188081158678,Café
4596,Roest,52.37212474525934,4.926264292223999,Music Venue
4602,Maccheroni,52.369853946395075,4.91854542135713,Italian Restaurant
4603,Instock,52.368503141153155,4.926531061443137,Restaurant
4604,NewWerktheater,52.368154067686575,4.924058713215784,Café
4610,Pjotr Media Café,52.3712166018957,4.927490594741783,Café
4613,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4614,Coffee Shots - Kiosk,52.38989198053394,4.891126852150415,Coffee Shop
4616,Café Westerdok,52.389403638181165,4.8913277256254295,Bar
4617,Worst,52.38896349342802,4.8875931324021336,Restaurant
4618,Marius,52.388957260127505,4.887535292883999,French Restaurant
4624,Café MADS,52.38860566996522,4.885959694557818,Café
4625,De Gouden Reael,52.388121,4.889985,French Restaurant
4629,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4630,Worst,52.38896349342802,4.8875931324021336,Restaurant
4632,Coffee Shots - Kiosk,52.38989198053394,4.891126852150415,Coffee Shop
4633,Marius,52.388957260127505,4.887535292883999,French Restaurant
4636,Café Westerdok,52.389403638181165,4.8913277256254295,Bar
4637,Café MADS,52.38860566996522,4.885959694557818,Café
4642,De Gouden Reael,52.388121,4.889985,French Restaurant
4645,Coffee Company,52.38656601695656,4.891787890379182,Coffee Shop
4651,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4652,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4653,Walvis,52.38903225543243,4.879820139903351,Restaurant
4655,Bar Mick,52.389143,4.879359,Restaurant
4656,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4657,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4658,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4659,Baut Popup,52.388702,4.880217,Restaurant
4662,Worst,52.38896349342802,4.8875931324021336,Restaurant
4663,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4664,Marius,52.388957260127505,4.887535292883999,French Restaurant
4666,Café MADS,52.38860566996522,4.885959694557818,Café
4674,Volta,52.3859655846759,4.881793641681418,Music Venue
4677,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4678,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4679,Walvis,52.38903225543243,4.879820139903351,Restaurant
4680,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4682,Bar Mick,52.389143,4.879359,Restaurant
4683,Baut Popup,52.388702,4.880217,Restaurant
4684,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4691,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4693,Worst,52.38896349342802,4.8875931324021336,Restaurant
4694,Café MADS,52.38860566996522,4.885959694557818,Café
4695,Marius,52.388957260127505,4.887535292883999,French Restaurant
4699,Gezondigd,52.38492830975349,4.883886786518894,Café
4705,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4706,De Roode Bioscoop,52.38420955720111,4.88395701277818,Music Venue
4709,2 Coffee & Such,52.38416064625719,4.8846294561326475,Coffee Shop
4715,Volta,52.3859655846759,4.881793641681418,Music Venue
4719,Toscane,52.38413214168513,4.884766966634076,Pizza Place
4721,Holy Ravioli,52.3887353713186,4.879963137612981,Italian Restaurant
4729,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4732,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4733,Walvis,52.38903225543243,4.879820139903351,Restaurant
4734,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4735,Bar Mick,52.389143,4.879359,Restaurant
4737,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4739,Baut Popup,52.388702,4.880217,Restaurant
4744,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4749,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
4759,MediaCafe Westergasfabriek,52.38617624941636,4.873139552255857,Café
4761,Radio Radio,52.38614526068728,4.874115558723538,Bar
4762,Volta,52.3859655846759,4.881793641681418,Music Venue
4764,Holy Ravioli,52.3887353713186,4.879963137612981,Italian Restaurant
4770,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4773,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4776,Bar Mick,52.389143,4.879359,Restaurant
4777,Walvis,52.38903225543243,4.879820139903351,Restaurant
4778,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4780,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4782,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4783,Baut Popup,52.388702,4.880217,Restaurant
4789,The Gallery Café,52.39279786954512,4.868847269216405,Restaurant
4795,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
4800,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
4801,Westergasterras,52.387153,4.869859,Restaurant
4802,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4809,Koffie ende Koeck,52.385258,4.8716707,Café
4810,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4812,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4814,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4818,Café Nassau,52.383069581936304,4.8770216531118376,Café
4820,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4821,Café Restaurant Amsterdam,52.38407188318563,4.8684648994303705,Restaurant
4822,Walvis,52.38903225543243,4.879820139903351,Restaurant
4823,Bar Mick,52.389143,4.879359,Restaurant
4824,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4826,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4827,Baut Popup,52.388702,4.880217,Restaurant
4835,Holy Ravioli,52.3887353713186,4.879963137612981,Italian Restaurant
4836,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4837,Café Nassau,52.383069581936304,4.8770216531118376,Café
4844,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4846,TOKI,52.382969453995486,4.885552947198834,Coffee Shop
4849,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4853,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
4858,Restaurant Lucca,52.38205289544122,4.883558451963731,Italian Restaurant
4860,Café Lowietje,52.380305181476174,4.8824233749385355,Bar
4871,Broer,52.37979737769574,4.876982867717743,Bar
4873,Moods,52.379525360480145,4.8805723120406705,Coffee Shop
4874,2 Coffee & Such,52.38416064625719,4.8846294561326475,Coffee Shop
4875,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4877,Deksels! Lekkere Dingen,52.383150412245264,4.886496663093567,Café
4878,Toscane,52.38413214168513,4.884766966634076,Pizza Place
4881,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4883,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4884,Café Nassau,52.383069581936304,4.8770216531118376,Café
4885,Broer,52.37979737769574,4.876982867717743,Bar
4887,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4890,Back To Black,52.37947627695172,4.871628357514072,Coffee Shop
4892,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
4898,Moods,52.379525360480145,4.8805723120406705,Coffee Shop
4901,Café Lowietje,52.380305181476174,4.8824233749385355,Bar
4904,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4906,Lazagne,52.37836530761993,4.875262971204816,Italian Restaurant
4908,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4909,Restaurant Lucca,52.38205289544122,4.883558451963731,Italian Restaurant
4910,Koffie ende Koeck,52.385258,4.8716707,Café
4917,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4920,Café Nassau,52.383069581936304,4.8770216531118376,Café
4921,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4924,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4932,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
4939,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
4942,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4943,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4947,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4948,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
4949,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4951,Koffie ende Koeck,52.385258,4.8716707,Café
4952,Restaurant Lucca,52.38205289544122,4.883558451963731,Italian Restaurant
4955,Baut Popup,52.388702,4.880217,Restaurant
