,Venue,Venue Latitude,Venue Longitude,Venue Category
3871,Koffiespot,52.36954583295532,4.880595109329351,Coffee Shop
3874,Melkweg Café,52.36463133133176,4.880826673799963,Bar
3878,Cibo & Vino,52.36921459263361,4.87947886673753,Italian Restaurant
3880,Pastini Trattoria,52.366612,4.884615,Italian Restaurant
3886,Lux,52.3648464805322,4.880582296016381,Bar
3888,Zest,52.366654112959935,4.872536453866188,Restaurant
3897,Screaming Beans,52.368899,4.883828,Coffee Shop
3903,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
3904,Brasserie OCCO,52.369216109074344,4.883679327301539,Restaurant
3905,Restaurant Vinkeles,52.369239553552404,4.8836822547790915,French Restaurant
3910,Divan,52.370078887604556,4.882055481076646,Restaurant
3915,De Zottekop,52.366197103204016,4.880732429997167,Café
3916,La Festa,52.36991118013545,4.880365226785609,Italian Restaurant
3920,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
3923,Melkweg,52.364747,4.881251,Music Venue
3935,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
3937,Bar Weber,52.365036792819964,4.8803952269458,Bar
3938,Café Het Molenpad,52.367193,4.882707,Bar
3941,Paradiso,52.36217319923613,4.883874534430329,Music Venue
3946,Melkweg Café,52.36463133133176,4.880826673799963,Bar
3947,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
3948,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
3950,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
3954,Lux,52.3648464805322,4.880582296016381,Bar
3959,Café de Koe,52.36574772290008,4.880012856791613,Café
3962,Eetcafé Festina Lente,52.368679,4.881404,Bar
3963,De Italiaan,52.365612,4.876365,Italian Restaurant
3967,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
3968,Pazzi Italian Slow Food,52.36929558897549,4.880814409211811,Pizza Place
3976,Beulings,52.36803114505354,4.887702860702847,French Restaurant
3977,Bar Parry,52.368954,4.881132,Bar
3980,Screaming Beans,52.368899,4.883828,Coffee Shop
3987,De Zottekop,52.366197103204016,4.880732429997167,Café
3988,Brasserie OCCO,52.369216109074344,4.883679327301539,Restaurant
3989,Restaurant Vinkeles,52.369239553552404,4.8836822547790915,French Restaurant
3992,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4000,Burgermeester,52.369047123414596,4.878862600897155,Burger Joint
4003,Muziekpakhuis Amsterdam,52.364084385185635,4.876315562468902,Music Venue
4004,Cibo & Vino,52.36921459263361,4.87947886673753,Italian Restaurant
4008,De Ebeling,52.36316691196683,4.876623255240144,Bar
4016,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
4018,Melkweg,52.364747,4.881251,Music Venue
4022,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
4027,Paradiso,52.36217319923613,4.883874534430329,Music Venue
4030,Bar Weber,52.365036792819964,4.8803952269458,Bar
4035,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
4037,Melkweg Café,52.36463133133176,4.880826673799963,Bar
4040,De Italiaan,52.365612,4.876365,Italian Restaurant
4043,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4051,Lux,52.3648464805322,4.880582296016381,Bar
4055,Café Het Molenpad,52.367193,4.882707,Bar
4057,Café de Koe,52.36574772290008,4.880012856791613,Café
4062,Koffie Academie,52.362548251671626,4.874659680221923,Café
4066,Bluespoon,52.36784787339373,4.882860577028004,Restaurant
4067,l'Affiche,52.366572,4.874748,Bar
4075,Eetcafé Festina Lente,52.368679,4.881404,Bar
4076,De Zottekop,52.366197103204016,4.880732429997167,Café
4078,Muziekpakhuis Amsterdam,52.364084385185635,4.876315562468902,Music Venue
4081,Starbucks,52.362950965305174,4.87581528527778,Coffee Shop
4083,De Ebeling,52.36316691196683,4.876623255240144,Bar
4088,Café Georgette,52.36005634160384,4.880068731442889,Restaurant
4091,Pastis,52.364934149674596,4.87396300270025,French Restaurant
4098,Café Zouk,52.36384967043585,4.874601381504182,Bar
4101,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4102,Paradiso,52.36217319923613,4.883874534430329,Music Venue
4111,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4119,Back to Black,52.36102,4.888569,Coffee Shop
4121,Melkweg,52.364747,4.881251,Music Venue
4123,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4127,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4131,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4133,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
4137,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
4140,Bar Weber,52.365036792819964,4.8803952269458,Bar
4141,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4142,Melkweg Café,52.36463133133176,4.880826673799963,Bar
4146,Al Bacaro,52.36331756498229,4.892117290194552,Italian Restaurant
4149,Café Het Molenpad,52.367193,4.882707,Bar
4150,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
4154,Lux,52.3648464805322,4.880582296016381,Bar
4160,Café de Koe,52.36574772290008,4.880012856791613,Café
4163,De Zottekop,52.366197103204016,4.880732429997167,Café
4167,Paradiso,52.36217319923613,4.883874534430329,Music Venue
4177,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4180,Back to Black,52.36102,4.888569,Coffee Shop
4183,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4184,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4187,Melkweg,52.364747,4.881251,Music Venue
4188,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4203,De Smoeshaan,52.36381451677626,4.880308522120603,Restaurant
4207,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4210,Belgisch Bierproeflokaal De Zotte,52.366194886914414,4.880800122109452,Bar
4211,Melkweg Café,52.36463133133176,4.880826673799963,Bar
4212,Bar Weber,52.365036792819964,4.8803952269458,Bar
4215,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4217,Café Georgette,52.36005634160384,4.880068731442889,Restaurant
4220,Ciro Passami L'olio,52.3648866,4.8782776,Italian Restaurant
4225,Lux,52.3648464805322,4.880582296016381,Bar
4233,Nespresso Boutique,52.359804,4.878529999999955,Coffee Shop
4235,Café de Koe,52.36574772290008,4.880012856791613,Café
4241,De Zottekop,52.366197103204016,4.880732429997167,Café
4246,Back to Black,52.36102,4.888569,Coffee Shop
4247,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4248,Café Brecht,52.35960862527407,4.890242541640259,Bar
4252,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
4253,Al Bacaro,52.36331756498229,4.892117290194552,Italian Restaurant
4255,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4271,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
4274,Le Bouchon Du Centre,52.360416507644125,4.896560133224674,French Restaurant
4277,Bocca,52.36443129817435,4.886863899263005,Coffee Shop
4281,Pasta e Basta,52.36479276284802,4.889898662061348,Italian Restaurant
4286,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4295,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4298,Locals,52.357547426408644,4.8889514765320525,Café
4303,Café Kale,52.359442983926535,4.897661813924807,Bar
4306,Café Brecht,52.35960862527407,4.890242541640259,Bar
4309,Back to Black,52.36102,4.888569,Coffee Shop
4310,Cafe De Wetering,52.36115325787267,4.888831421453769,Café
4316,Trattoria That's Amore,52.361604449698575,4.891518098100221,Italian Restaurant
4318,Cafe Caron,52.357442594062086,4.888850122594896,French Restaurant
4338,Tuinhuis Rijksmuseum,52.35932535011871,4.884879012665438,Coffee Shop
4341,Al Bacaro,52.36331756498229,4.892117290194552,Italian Restaurant
4343,Lombardo's,52.363517592906334,4.888746788870352,Burger Joint
4345,Le Bouchon Du Centre,52.360416507644125,4.896560133224674,French Restaurant
4350,Locals,52.357547426408644,4.8889514765320525,Café
4356,Bar Mash,52.3560331111506,4.892803027620247,Bar
4369,SenT,52.35574438179687,4.888940644804844,French Restaurant
4371,De Pilsvogel,52.35592798558107,4.892848320235201,Bar
4372,Graphite Amsterdam,52.35877617202892,4.89790678024292,Restaurant
4373,The Butcher,52.35542697323084,4.892341010340515,Burger Joint
4376,Hans & Grietje,52.361648566967816,4.887152181731106,Café
4381,De Kleine Parade,52.35614645322975,4.893778678971688,Café
4383,Café Kale,52.359442983926535,4.897661813924807,Bar
4386,Café De Groene Vlinder,52.35546848262224,4.893041195495206,Café
4387,Starbucks,52.35543240018347,4.890478608846849,Coffee Shop
4392,Bistrot des Alpes,52.36200040873267,4.901349861506372,French Restaurant
4398,Concerto Koffie,52.363550563424496,4.898333323591376,Coffee Shop
4402,Café van Leeuwen,52.36395761440043,4.898286701374278,Bar
4409,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
4410,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4412,bij paul,52.357767,4.901996,Coffee Shop
4416,Café De Magere Brug,52.36369251580663,4.903055179366866,Bar
4417,Guts and Glory,52.36572785712078,4.897594483496152,Restaurant
4422,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4428,Bistrot des Alpes,52.36200040873267,4.901349861506372,French Restaurant
4429,bij paul,52.357767,4.901996,Coffee Shop
4432,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
4435,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4448,Concerto Koffie,52.363550563424496,4.898333323591376,Coffee Shop
4450,Little Collins,52.35584250396916,4.897892648357578,Restaurant
4451,Impero Romano,52.35678596829745,4.904640002755308,Italian Restaurant
4452,Arles,52.35628677437768,4.89811517489653,French Restaurant
4457,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4458,Geflipt,52.357004,4.899704,Burger Joint
4459,De Ysbreeker,52.35747402372425,4.906681701164431,Restaurant
4461,Café van Leeuwen,52.36395761440043,4.898286701374278,Bar
4464,Café De Magere Brug,52.36369251580663,4.903055179366866,Bar
4472,Aguada,52.363663996415774,4.910771889644229,Restaurant
4477,Living Kitchen,52.36382,4.906788,Restaurant
4480,De Pizzabakkers,52.365446741247425,4.910993391874042,Pizza Place
4483,CREA Café,52.36342522902672,4.913119736583699,Bar
4485,Café Eik en Linde,52.366535,4.9109406,Bar
4489,Café De Magere Brug,52.36369251580663,4.903055179366866,Bar
4491,Bistrot des Alpes,52.36200040873267,4.901349861506372,French Restaurant
4494,Café Restaurant De Plantage,52.366789840870375,4.912400239371879,Restaurant
4496,Eerlijk - Coffee.Cuisine.Coaching,52.36403343748908,4.906366837363796,Café
4501,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4503,Oscar's Restaurant,52.36242272559464,4.904087820636096,Restaurant
4511,Coffee & Bites,52.36618674721604,4.912649940607305,Coffee Shop
4515,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4516,Neva,52.365479769492694,4.903327352487139,Café
4521,Charley's,52.363781,4.904229,Coffee Shop
4522,Burgermeester,52.36682656103072,4.912215544101274,Burger Joint
4523,Coffee Company,52.36552864046738,4.910818704934203,Coffee Shop
4525,Grand Café Carré,52.36081659523767,4.904116729394491,Restaurant
4526,Borrl Kitchen,52.36688168546989,4.912384115462717,Restaurant
4528,Cafe Smit & Voogt,52.367286358980614,4.90946872823729,Bar
4529,Café Waterlooplein 77,52.36843063657628,4.9062148263079015,Café
4530,la roma,52.36620594567039,4.911556469892711,Pizza Place
4534,Café Koosje,52.3665257935973,4.911678308070091,Bar
4535,De Orangerie,52.36695,4.907271,Café
4541,Palorma,52.36613489011242,4.911529189571138,Italian Restaurant
4544,Café Krater,52.36375011460672,4.910996751087088,Café
4545,Café De Roeter,52.36225205600445,4.911037769420658,Bar
4546,Torino,52.36362678373394,4.91074935205395,Pizza Place
4550,Café Noir,52.361645021840495,4.907890438181479,Café
4563,Aguada,52.363663996415774,4.910771889644229,Restaurant
4564,CREA Café,52.36342522902672,4.913119736583699,Bar
4572,Café Fest,52.35955821191229,4.909901264594804,Café
4577,Restaurant Oost,52.359247308175604,4.914358435980844,Italian Restaurant
4579,Amstel Bar & Brasserie,52.36001532958312,4.904962956008391,French Restaurant
4580,Roost Koffie,52.358201,4.913245,Coffee Shop
4581,La Rive,52.35983906538689,4.9049005594358945,French Restaurant
4584,Living Kitchen,52.36382,4.906788,Restaurant
4587,De Pizzabakkers,52.365446741247425,4.910993391874042,Pizza Place
4593,Bar Lempicka,52.360606789371666,4.904834265665871,Bar
4596,Mangiassai,52.35730594550904,4.909443922353648,Italian Restaurant
4597,Oscar's Restaurant,52.36242272559464,4.904087820636096,Restaurant
4600,Eerlijk - Coffee.Cuisine.Coaching,52.36403343748908,4.906366837363796,Café
4601,Grand Café Carré,52.36081659523767,4.904116729394491,Restaurant
4602,Charley's,52.363781,4.904229,Coffee Shop
4606,Roest,52.37212474525934,4.926264292223999,Music Venue
4610,Maccheroni,52.369853946395075,4.91854542135713,Italian Restaurant
4613,Eetcafé De Zwijger,52.376576620107244,4.92188081158678,Café
4614,Restaurant 't Markerhuisje,52.371467,4.922134,Restaurant
4618,Roest,52.37212474525934,4.926264292223999,Music Venue
4624,Maccheroni,52.369853946395075,4.91854542135713,Italian Restaurant
4625,Instock,52.368503141153155,4.926531061443137,Restaurant
4626,NewWerktheater,52.368154067686575,4.924058713215784,Café
4632,Pjotr Media Café,52.3712166018957,4.927490594741783,Café
4635,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4636,Coffee Shots - Kiosk,52.38989198053394,4.891126852150415,Coffee Shop
4638,Café Westerdok,52.389403638181165,4.8913277256254295,Bar
4639,Worst,52.38896349342802,4.8875931324021336,Restaurant
4640,Marius,52.388957260127505,4.887535292883999,French Restaurant
4646,Café MADS,52.38860566996522,4.885959694557818,Café
4647,De Gouden Reael,52.388121,4.889985,French Restaurant
4653,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4654,Worst,52.38896349342802,4.8875931324021336,Restaurant
4656,Coffee Shots - Kiosk,52.38989198053394,4.891126852150415,Coffee Shop
4657,Marius,52.388957260127505,4.887535292883999,French Restaurant
4660,Café Westerdok,52.389403638181165,4.8913277256254295,Bar
4661,Café MADS,52.38860566996522,4.885959694557818,Café
4666,De Gouden Reael,52.388121,4.889985,French Restaurant
4669,Coffee Company,52.38656601695656,4.891787890379182,Coffee Shop
4677,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4678,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4679,Walvis,52.38903225543243,4.879820139903351,Restaurant
4681,Bar Mick,52.389143,4.879359,Restaurant
4682,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4683,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4684,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4685,Baut Popup,52.388702,4.880217,Restaurant
4688,Worst,52.38896349342802,4.8875931324021336,Restaurant
4689,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4690,Marius,52.388957260127505,4.887535292883999,French Restaurant
4692,Café MADS,52.38860566996522,4.885959694557818,Café
4700,Volta,52.3859655846759,4.881793641681418,Music Venue
4703,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4704,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4705,Walvis,52.38903225543243,4.879820139903351,Restaurant
4706,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4708,Bar Mick,52.389143,4.879359,Restaurant
4709,Baut Popup,52.388702,4.880217,Restaurant
4710,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4717,BAK restaurant,52.390432142576856,4.887080047229397,Restaurant
4719,Worst,52.38896349342802,4.8875931324021336,Restaurant
4720,Café MADS,52.38860566996522,4.885959694557818,Café
4721,Marius,52.388957260127505,4.887535292883999,French Restaurant
4725,Gezondigd,52.38492830975349,4.883886786518894,Café
4731,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4732,De Roode Bioscoop,52.38420955720111,4.88395701277818,Music Venue
4735,2 Coffee & Such,52.38416064625719,4.8846294561326475,Coffee Shop
4741,Volta,52.3859655846759,4.881793641681418,Music Venue
4745,Toscane,52.38413214168513,4.884766966634076,Pizza Place
4754,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4757,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4758,Walvis,52.38903225543243,4.879820139903351,Restaurant
4759,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4760,Bar Mick,52.389143,4.879359,Restaurant
4762,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4764,Baut Popup,52.388702,4.880217,Restaurant
4769,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4774,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
4784,MediaCafe Westergasfabriek,52.38617624941636,4.873139552255857,Café
4786,Radio Radio,52.38614526068728,4.874115558723538,Bar
4787,Volta,52.3859655846759,4.881793641681418,Music Venue
4796,Coffee Shots - Specialty Coffee,52.389253,4.879906,Coffee Shop
4799,Pinsas Restaurant,52.39068288352997,4.878394056458453,Pizza Place
4802,Bar Mick,52.389143,4.879359,Restaurant
4803,Walvis,52.38903225543243,4.879820139903351,Restaurant
4804,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4806,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4808,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4809,Baut Popup,52.388702,4.880217,Restaurant
4815,The Gallery Café,52.39279786954512,4.868847269216405,Restaurant
4821,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
4826,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
4827,Westergasterras,52.387153,4.869859,Restaurant
4828,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4835,Koffie ende Koeck,52.385258,4.8716707,Café
4836,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4838,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4840,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4844,Café Nassau,52.383069581936304,4.8770216531118376,Café
4846,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4847,Café Restaurant Amsterdam,52.38407188318563,4.8684648994303705,Restaurant
4848,Walvis,52.38903225543243,4.879820139903351,Restaurant
4849,Bar Mick,52.389143,4.879359,Restaurant
4850,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4852,de Pizzabakkers,52.3890700949216,4.879607124506563,Pizza Place
4853,Baut Popup,52.388702,4.880217,Restaurant
4861,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4862,Café Nassau,52.383069581936304,4.8770216531118376,Café
4869,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4871,TOKI,52.382969453995486,4.885552947198834,Coffee Shop
4874,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4878,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
4883,Restaurant Lucca,52.38205289544122,4.883558451963731,Italian Restaurant
4885,Café Lowietje,52.380305181476174,4.8824233749385355,Bar
4896,Broer,52.37979737769574,4.876982867717743,Bar
4898,Moods,52.379525360480145,4.8805723120406705,Coffee Shop
4899,2 Coffee & Such,52.38416064625719,4.8846294561326475,Coffee Shop
4900,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4902,Deksels! Lekkere Dingen,52.383150412245264,4.886496663093567,Café
4903,Toscane,52.38413214168513,4.884766966634076,Pizza Place
4905,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4907,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4908,Café Nassau,52.383069581936304,4.8770216531118376,Café
4909,Broer,52.37979737769574,4.876982867717743,Bar
4911,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4914,Back To Black,52.37947627695172,4.871628357514072,Coffee Shop
4916,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
4922,Moods,52.379525360480145,4.8805723120406705,Coffee Shop
4925,Café Lowietje,52.380305181476174,4.8824233749385355,Bar
4928,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4930,Lazagne,52.37836530761993,4.875262971204816,Italian Restaurant
4932,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4933,Restaurant Lucca,52.38205289544122,4.883558451963731,Italian Restaurant
4934,Koffie ende Koeck,52.385258,4.8716707,Café
4943,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4946,Café Nassau,52.383069581936304,4.8770216531118376,Café
4947,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4950,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4958,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
4965,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
4968,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
4969,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4973,Club Mystique,52.38868247212129,4.879988986229169,Music Venue
4974,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
4975,Restaurant Freud,52.38832001619353,4.880218547713205,Restaurant
4977,Koffie ende Koeck,52.385258,4.8716707,Café
4978,Restaurant Lucca,52.38205289544122,4.883558451963731,Italian Restaurant
4981,Baut Popup,52.388702,4.880217,Restaurant
4982,2 Coffee & Such,52.38416064625719,4.8846294561326475,Coffee Shop
4984,Toscane,52.38413214168513,4.884766966634076,Pizza Place
4985,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
4986,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
4988,Café Nassau,52.383069581936304,4.8770216531118376,Café
4994,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
4997,Checkpoint Charlie,52.38216642986923,4.878820957859672,Bar
4999,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
5001,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
5004,Koffie ende Koeck,52.385258,4.8716707,Café
5006,Back To Black,52.37947627695172,4.871628357514072,Coffee Shop
5009,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
5011,Broer,52.37979737769574,4.876982867717743,Bar
5012,Zaal 100,52.3830052542326,4.8781351000064,Music Venue
5015,Café Restaurant Amsterdam,52.38407188318563,4.8684648994303705,Restaurant
5018,Café/Restaurant Uitvlugt,52.381805,4.8673816,Restaurant
5028,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
5030,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
5031,Café Restaurant Amsterdam,52.38407188318563,4.8684648994303705,Restaurant
5034,Back To Black,52.37947627695172,4.871628357514072,Coffee Shop
5036,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
5038,Koffie ende Koeck,52.385258,4.8716707,Café
5039,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
5041,Café/Restaurant Uitvlugt,52.381805,4.8673816,Restaurant
5043,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
5046,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
5052,Café Nassau,52.383069581936304,4.8770216531118376,Café
5056,Westergasterras,52.387153,4.869859,Restaurant
5061,Jam studios Amsterdam,52.38488795430807,4.866866070120463,Music Venue
5069,Back To Black,52.37947627695172,4.871628357514072,Coffee Shop
5076,Lazagne,52.37836530761993,4.875262971204816,Italian Restaurant
5077,YamYam Trattoria Pizzeria,52.37611755504976,4.873602358503639,Pizza Place
5078,Coffee & Juices,52.374776360118574,4.872654329505546,Coffee Shop
5079,Broer,52.37979737769574,4.876982867717743,Bar
5087,Harar Coffee,52.37455,4.873701,Coffee Shop
5089,Café/Restaurant Uitvlugt,52.381805,4.8673816,Restaurant
5093,Razmataz,52.374345,4.873013,French Restaurant
5096,sOwiesO eten&drinken,52.374950885574,4.871784238621195,Restaurant
5117,Primi Amsterdam,52.384386,4.871831,Italian Restaurant
5118,Café Restaurant Amsterdam,52.38407188318563,4.8684648994303705,Restaurant
5120,Bella Storia,52.3836999901087,4.874161133413132,Italian Restaurant
5121,Espressofabriek,52.38622155750221,4.8719751989721365,Coffee Shop
5124,Pacific Amsterdam,52.38598063076183,4.871377448269955,Bar
5125,Koffie ende Koeck,52.385258,4.8716707,Café
5127,Café/Restaurant Uitvlugt,52.381805,4.8673816,Restaurant
5130,Westergasterras,52.387153,4.869859,Restaurant
5132,Cafe De Pianist,52.38335296684465,4.872312172785713,Bar
5135,CoffeeRoastery Westerpark,52.384528,4.875366,Coffee Shop
5139,De Culinaire Werkplaats,52.38499534356879,4.873288870875143,Restaurant
5143,Bacco,52.384522,4.873307,Italian Restaurant
5146,Jam studios Amsterdam,52.38488795430807,4.866866070120463,Music Venue
5150,MediaCafe Westergasfabriek,52.38617624941636,4.873139552255857,Café
5158,Radio Radio,52.38614526068728,4.874115558723538,Bar
5164,Coffee Plaza,52.384405882082646,4.875286858102332,Coffee Shop
5167,Back To Black,52.37947627695172,4.871628357514072,Coffee Shop
5170,Café/Restaurant Uitvlugt,52.381805,4.8673816,Restaurant
5187,Coffee & Juices,52.374776360118574,4.872654329505546,Coffee Shop
5194,Croissanterie Friends,52.37403826980931,4.875116469007521,Coffee Shop
5195,Monks Coffee Roasters,52.371176346080155,4.870409989153434,Coffee Shop
5201,Fuoco Vivo,52.37166363906874,4.873550157209708,Italian Restaurant
5206,Hendrix Bar & Restaurant,52.370697,4.868641,Bar
5216,Monks Coffee Roasters,52.371176346080155,4.870409989153434,Coffee Shop
5220,Fuoco Vivo,52.37166363906874,4.873550157209708,Italian Restaurant
5221,nNea Pizza,52.3694336,4.8704007,Pizza Place
5222,Berry,52.368600997021595,4.870079613506345,Coffee Shop
5229,Rotisserie,52.370306,4.867719,Burger Joint
5234,Pazzi Amsterdam,52.37013020523961,4.867244782589529,Pizza Place
5237,Lot Sixty One Coffee Roasters,52.366814781478,4.870532305607784,Coffee Shop
5238,Hendrix Bar & Restaurant,52.370697,4.868641,Bar
5240,Wilde Westen Marnixstraat,52.371554,4.875847,Pizza Place
5241,Maloe Melo,52.3699814853132,4.877566655047744,Bar
5246,Piccolo,52.367380269772696,4.868881560026436,Italian Restaurant
5247,Coffee Room,52.367041802096495,4.871073376768094,Coffee Shop
5249,l'Affiche,52.366572,4.874748,Bar
5250,Zest,52.366654112959935,4.872536453866188,Restaurant
5258,Spaghetteria,52.368238993299144,4.866247590473278,Italian Restaurant
5261,Café De Kwaker (Janna),52.36831281638467,4.868160726347815,Bar
5268,Gin & Tonic Bar,52.36710099731478,4.86807992368502,Bar
5272,Anne&Max Oud-West,52.36711833272191,4.869036929277126,Coffee Shop
5274,Croissanterie Friends,52.37403826980931,4.875116469007521,Coffee Shop
5275,Kade West,52.366877232430234,4.871091087322327,Café
5276,Cantinetta wine & pasta,52.37012516091521,4.866599766019809,Italian Restaurant
5281,The Butcher,52.36699736246536,4.868174957347968,Burger Joint
5297,Thuys,52.369892,4.865381,Bar
5298,H.Burger,52.3700442994959,4.865935049021704,Burger Joint
5299,Rotisserie,52.370306,4.867719,Burger Joint
5300,Spaghetteria,52.368238993299144,4.866247590473278,Italian Restaurant
5301,Bar Spek,52.370078,4.864525,Bar
5302,Pazzi Amsterdam,52.37013020523961,4.867244782589529,Pizza Place
5310,FIKO,52.370523,4.868961,Italian Restaurant
5316,Berry,52.368600997021595,4.870079613506345,Coffee Shop
5317,Café De Kwaker (Janna),52.36831281638467,4.868160726347815,Bar
